Ikatan_kimia;SCI;21271;6.71%;Oct-16;18-10-16;Not in the Top 1000;22388;7.06%;Oct-17;11-10-17;Not in the Top 1000;21720;6.85%;Oct-18;15-10-18;Not in the Top 1000;;;;;
Protista;SCI;34306;8.55%;Nov-15;17-11-15;Not in the Top 1000;36920;9.20%;Nov-16;21-11-16;Not in the Top 1000;34614;8.62%;Nov-17;15-11-17;Not in the Top 1000;;;;;
Bioteknologi;SCI;27986;5.21%;Feb-16;10-02-16;Not in the Top 1000;26783;4.99%;Feb-17;13-02-17;Not in the Top 1000;27694;5.16%;Feb-18;20-02-18;Not in the Top 1000;;;;;
Sel_darah_putih;SCI;23973;4.83%;Nov-16;16-11-16;Not in the Top 1000;26684;5.37%;Nov-17;22-11-17;Not in the Top 1000;27996;5.64%;Oct-18;31-10-18;Not in the Top 1000;;;;;
Darah;SCI;17871;4.75%;Nov-15;11-11-15;Not in the Top 1000;17735;4.72%;Nov-16;16-11-16;Not in the Top 1000;17702;4.71%;Nov-17;21-11-17;Not in the Top 1000;;;;;
Mutasi;SCI;29330;8.41%;Jan-16;06-01-16;Not in the Top 1000;27138;7.79%;Jan-17;11-01-17;Not in the Top 1000;25787;7.40%;Jan-18;09-01-18;Not in the Top 1000;;;;;
Paramecium;SCI;16143;8.92%;Nov-15;18-11-15;Not in the Top 1000;16580;9.17%;Nov-16;23-11-16;Not in the Top 1000;14001;7.74%;Nov-17;22-11-17;Not in the Top 1000;;;;;
Kesadahan_air;SCI;14274;5.58%;Nov-15;17-11-15;Not in the Top 1000;17053;6.67%;Nov-16;14-11-16;Not in the Top 1000;16411;6.42%;Nov-17;28-11-17;Not in the Top 1000;;;;;
Elektrolit;SCI;32375;7.61%;Jan-16;19-01-16;Not in the Top 1000;27678;6.50%;Jan-17;10-01-17;Not in the Top 1000;34482;8.10%;Jan-18;09-01-18;Not in the Top 1000;;;;;
Evolusi;SCI;26204;6.68%;Jan-16;11-01-16;Not in the Top 1000;22405;5.71%;Jan-17;11-01-17;Not in the Top 1000;23762;6.05%;Jan-18;09-01-18;Not in the Top 1000;;;;;
Gaya_gesek;SCI;23224;7.82%;Jan-16;13-01-16;Not in the Top 1000;19698;6.63%;Jan-17;18-01-17;Not in the Top 1000;19966;6.72%;Jan-18;17-01-18;Not in the Top 1000;;;;;
Charles_Darwin;SCI;16777;4.85%;Jan-16;13-01-16;Not in the Top 1000;15241;4.41%;Jan-17;11-01-17;Not in the Top 1000;17002;4.92%;Jan-18;16-01-18;Not in the Top 1000;;;;;
Tanaman_transgenik;SCI;15437;6.38%;Feb-16;23-02-16;Not in the Top 1000;17189;7.10%;Feb-17;20-02-17;Not in the Top 1000;17159;7.09%;Feb-18;27-02-18;Not in the Top 1000;;;;;
Sistem_koloid;SCI;63498;10.75%;May-16;25-05-16;Not in the Top 1000;60050;10.16%;May-17;17-05-17;Not in the Top 1000;48725;8.25%;May-18;24-05-18;Not in the Top 1000;;;;;
Jam_Bumi;SCI;19230;34.55%;Mar-16;19-03-16;Not in the Top 1000;8377;15.05%;Mar-17;25-03-17;Not in the Top 1000;10068;18.09%;Mar-18;24-03-18;Not in the Top 1000;;;;;
Prestasi;SCI;14860;7.54%;Mar-16;02-03-16;Not in the Top 1000;13834;7.02%;Mar-17;07-03-17;Not in the Top 1000;12740;6.46%;Mar-18;06-03-18;Not in the Top 1000;;;;;
Daur_biogeokimia;SCI;30056;7.48%;May-16;16-05-16;Not in the Top 1000;32266;8.03%;May-17;09-05-17;Not in the Top 1000;30625;7.62%;May-18;21-05-18;Not in the Top 1000;;;;;
Ekonomi_syariah;SCI;34858;7.95%;Aug-16;10-08-16;Not in the Top 1000;32987;7.53%;Aug-17;24-08-17;Not in the Top 1000;31994;7.30%;Aug-18;07-08-18;Not in the Top 1000;;;;;
